,詞,標準症狀,詞長度
45306,右脈寸浮帶長象關浮數沉細,脈部位浮。,12
45307,右脈寸浮帶長象關浮數沉細,脈速度快。,12
45308,右脈寸浮帶長象關浮數沉細,脈部位沉。,12
45309,右脈寸浮帶長象關浮數沉細,脈寬度細。,12
45310,右脈寸浮細滑,脈部位浮。,6
45311,右脈寸浮細滑,脈寬度細。,6
45312,右脈寸浮細滑,脈利度滑。,6
45313,右脈寸浮細滑按之減關尺沉弱,脈部位浮。,13
45314,右脈寸浮細滑按之減關尺沉弱,脈寬度細。,13
45315,右脈寸浮細滑按之減關尺沉弱,脈利度滑。,13
45316,右脈寸浮細滑按之減關尺沉弱,脈部位沉。,13
45317,右脈寸浮細滑按之減關尺沉弱,脈力度弱。,13
45318,右脈寸浮細關中平尺沉,脈部位浮。,10
45319,右脈寸浮細關中平尺沉,脈寬度細。,10
45320,右脈寸浮細關中平尺沉,脈部位沉。,10
45321,右脈寸浮細關中細尺沉,脈部位浮。,10
45322,右脈寸浮細關中細尺沉,脈寬度細。,10
45323,右脈寸浮細關中細尺沉,脈寬度細。,10
45324,右脈寸浮細關中細尺沉,脈部位沉。,10
45325,右脈寸浮細關尺細,脈部位浮。,8
45326,右脈寸浮細關尺細,脈寬度細。,8
45327,右脈寸浮細關尺細,脈寬度細。,8
45328,右脈寸浮細關平尺沉,脈部位浮。,9
45329,右脈寸浮細關平尺沉,脈寬度細。,9
45330,右脈寸浮細關平尺沉,脈部位沉。,9
45331,右脈寸浮細關沉弱尺沉,脈部位浮。,10
45332,右脈寸浮細關沉弱尺沉,脈寬度細。,10
45333,右脈寸浮細關沉弱尺沉,脈部位沉。,10
45334,右脈寸浮細關沉弱尺沉,脈力度弱。,10
45335,右脈寸浮細關沉弱尺沉,脈部位沉。,10
45336,右脈寸浮細關弦滑尺沉,脈部位浮。,10
45337,右脈寸浮細關弦滑尺沉,脈寬度細。,10
45338,右脈寸浮細關弦滑尺沉,脈緊度緊。,10
45339,右脈寸浮細關弦滑尺沉,脈利度滑。,10
45340,右脈寸浮細關弦滑尺沉,脈部位沉。,10
45341,右脈寸浮細關弱稍緊尺弱,脈部位浮。,11
45342,右脈寸浮細關弱稍緊尺弱,脈寬度細。,11
45343,右脈寸浮細關弱稍緊尺弱,脈力度弱。,11
45344,右脈寸浮細關弱稍緊尺弱,脈力度弱。,11
45345,右脈寸浮細關弱稍緊澀尺弱,脈部位浮。,12
45346,右脈寸浮細關弱稍緊澀尺弱,脈寬度細。,12
45347,右脈寸浮細關弱稍緊澀尺弱,脈力度弱。,12
45348,右脈寸浮細關弱稍緊澀尺弱,脈利度澀。,12
45349,右脈寸浮細關弱稍緊澀尺弱,脈力度弱。,12
45350,右脈寸浮細關細尺沉,脈部位浮。,9
45351,右脈寸浮細關細尺沉,脈寬度細。,9
45352,右脈寸浮細關細尺沉,脈寬度細。,9
45353,右脈寸浮細關細尺沉,脈部位沉。,9
45354,右脈寸浮細關細緊尺沉,脈部位浮。,10
45355,右脈寸浮細關細緊尺沉,脈寬度細。,10
45356,右脈寸浮細關細緊尺沉,脈寬度細。,10
45357,右脈寸浮細關細緊尺沉,脈緊度緊。,10
45358,右脈寸浮細關細緊尺沉,脈部位沉。,10
45359,右脈寸浮細關滑尺沉,脈部位浮。,9
45360,右脈寸浮細關滑尺沉,脈寬度細。,9
45361,右脈寸浮細關滑尺沉,脈利度滑。,9
45362,右脈寸浮細關滑尺沉,脈部位沉。,9
45363,右脈寸浮細關澀緊尺沉,脈部位浮。,10
45364,右脈寸浮細關澀緊尺沉,脈寬度細。,10
45365,右脈寸浮細關澀緊尺沉,脈利度澀。,10
45366,右脈寸浮細關澀緊尺沉,脈緊度緊。,10
45367,右脈寸浮細關澀緊尺沉,脈部位沉。,10
45368,右脈寸浮短,脈部位浮。,5
45369,右脈寸浮短,脈長度短。,5
45370,右脈寸浮短關尺沉緊,脈部位浮。,9
45371,右脈寸浮短關尺沉緊,脈長度短。,9
45372,右脈寸浮短關尺沉緊,脈部位沉。,9
45373,右脈寸浮短關尺沉緊,脈緊度緊。,9
45374,右脈寸浮短關弱沉,脈部位浮。,8
45375,右脈寸浮短關弱沉,脈長度短。,8
45376,右脈寸浮短關弱沉,脈力度弱。,8
45377,右脈寸浮短關弱沉,脈部位沉。,8
45378,右脈寸浮虛大,脈部位浮。,6
45379,右脈寸浮虛大,脈力度大。,6
45380,右脈寸浮虛大關浮緩沉弱,脈部位浮。,11
45381,右脈寸浮虛大關浮緩沉弱,脈力度大。,11
45382,右脈寸浮虛大關浮緩沉弱,脈部位浮。,11
45383,右脈寸浮虛大關浮緩沉弱,脈速度慢。,11
45384,右脈寸浮虛大關浮緩沉弱,脈部位沉。,11
45385,右脈寸浮虛大關浮緩沉弱,脈力度弱。,11
45386,右脈寸浮虛數,脈部位浮。,6
45387,右脈寸浮虛數,脈速度快。,6
45388,右脈寸浮虛數按之無力,脈部位浮。,10
45389,右脈寸浮虛數按之無力,脈速度快。,10
45390,右脈寸浮虛數關弦數,脈部位浮。,9
45391,右脈寸浮虛數關弦數,脈速度快。,9
45392,右脈寸浮虛數關弦數,脈緊度緊。,9
45393,右脈寸浮虛數關弦數,脈速度快。,9
45394,右脈寸浮虛數關浮短中取細略緊,脈部位浮。,14
45395,右脈寸浮虛數關浮短中取細略緊,脈速度快。,14
45396,右脈寸浮虛數關浮短中取細略緊,脈部位浮。,14
45397,右脈寸浮虛數關浮短中取細略緊,脈長度短。,14
45398,右脈寸浮虛數關浮短中取細略緊,脈寬度細。,14
45399,右脈寸浮虛數關浮緩按之結,脈部位浮。,12
45400,右脈寸浮虛數關浮緩按之結,脈速度快。,12
45401,右脈寸浮虛數關浮緩按之結,脈部位浮。,12
45402,右脈寸浮虛數關浮緩按之結,脈速度慢。,12
45403,右脈寸浮虛數關緊尺沉,脈部位浮。,10
45404,右脈寸浮虛數關緊尺沉,脈速度快。,10
45405,右脈寸浮虛數關緊尺沉,脈緊度緊。,10
45406,右脈寸浮虛數關緊尺沉,脈部位沉。,10
45407,右脈寸浮虛數關濡沉結緊,脈部位浮。,11
45408,右脈寸浮虛數關濡沉結緊,脈速度快。,11
45409,右脈寸浮虛數關濡沉結緊,脈力度弱。,11
45410,右脈寸浮虛數關濡沉結緊,脈部位浮。,11
45411,右脈寸浮虛數關濡沉結緊,脈緊度散。,11
45412,右脈寸浮虛數關濡沉結緊,脈部位沉。,11
45413,右脈寸浮虛數關闊,脈部位浮。,8
45414,右脈寸浮虛數關闊,脈速度快。,8
45415,右脈寸浮滑短,脈部位浮。,6
45416,右脈寸浮滑短,脈利度滑。,6
45417,右脈寸浮滑短,脈長度短。,6
45418,右脈寸浮滑數,脈部位浮。,6
45419,右脈寸浮滑數,脈利度滑。,6
45420,右脈寸浮滑數,脈速度快。,6
45421,右脈寸浮滑關滑,脈部位浮。,7
45422,右脈寸浮滑關滑,脈利度滑。,7
45423,右脈寸浮滑關滑,脈利度滑。,7
45424,右脈寸浮緊短,脈部位浮。,6
45425,右脈寸浮緊短,脈緊度緊。,6
45426,右脈寸浮緊短,脈長度短。,6
45427,右脈寸浮數關尺弦細,脈部位浮。,9
45428,右脈寸浮數關尺弦細,脈速度快。,9
45429,右脈寸浮數關尺弦細,脈緊度緊。,9
45430,右脈寸浮數關尺弦細,脈寬度細。,9
45431,右脈寸浮數關細緊,脈部位浮。,8
45432,右脈寸浮數關細緊,脈速度快。,8
45433,右脈寸浮數關細緊,脈寬度細。,8
45434,右脈寸浮數關細緊,脈緊度緊。,8
45435,右脈寸浮緩帶長象關沉結尺濡,脈部位浮。,13
45436,右脈寸浮緩帶長象關沉結尺濡,脈速度慢。,13
45437,右脈寸浮緩帶長象關沉結尺濡,脈部位沉。,13
45438,右脈寸浮緩帶長象關沉結尺濡,脈力度弱。,13
45439,右脈寸浮緩帶長象關沉結尺濡,脈部位浮。,13
45440,右脈寸浮緩帶長象關沉結尺濡,脈緊度散。,13
45441,右脈寸浮緩關中取弦細尺弱,脈部位浮。,12
45442,右脈寸浮緩關中取弦細尺弱,脈速度慢。,12
45443,右脈寸浮緩關中取弦細尺弱,脈緊度緊。,12
45444,右脈寸浮緩關中取弦細尺弱,脈寬度細。,12
45445,右脈寸浮緩關中取弦細尺弱,脈力度弱。,12
45446,右脈寸浮緩關中取緊尺濡,脈部位浮。,11
45447,右脈寸浮緩關中取緊尺濡,脈速度慢。,11
45448,右脈寸浮緩關中取緊尺濡,脈力度弱。,11
45449,右脈寸浮緩關中取緊尺濡,脈部位浮。,11
45450,右脈寸浮緩關中取緊尺濡,脈緊度散。,11
45451,右脈寸浮緩關尺濡,脈部位浮。,8
45452,右脈寸浮緩關尺濡,脈速度慢。,8
45453,右脈寸浮緩關尺濡,脈力度弱。,8
45454,右脈寸浮緩關尺濡,脈部位浮。,8
45455,右脈寸浮緩關尺濡,脈緊度散。,8
45456,右脈寸浮澀關弱尺沉弱,脈部位浮。,10
45457,右脈寸浮澀關弱尺沉弱,脈利度澀。,10
45458,右脈寸浮澀關弱尺沉弱,脈力度弱。,10
45459,右脈寸浮澀關弱尺沉弱,脈部位沉。,10
45460,右脈寸浮澀關弱尺沉弱,脈力度弱。,10
45461,右脈寸浮濡關緊尺小弱,脈部位浮。,10
45462,右脈寸浮濡關緊尺小弱,脈力度弱。,10
45463,右脈寸浮濡關緊尺小弱,脈部位浮。,10
45464,右脈寸浮濡關緊尺小弱,脈緊度散。,10
45465,右脈寸浮濡關緊尺小弱,脈緊度緊。,10
45466,右脈寸浮濡關緊尺小弱,脈力度弱。,10
45467,右脈寸浮闊中取軟弱無力關闊中取略促,脈部位浮。,17
45468,右脈寸浮闊中取軟弱無力關闊中取略促,脈力度弱。,17
45469,右脈寸浮闊中取軟弱無力關闊中取略促,脈力度弱。,17
45470,右脈寸浮闊中取軟弱無力關闊中取略促,脈速度快。,17
45471,右脈寸浮闊中取軟弱無力關闊中取略促,脈利度澀。,17
45472,右脈寸浮關弦按之有力,脈部位浮。,10
45473,右脈寸浮關弦按之有力,脈緊度緊。,10
45474,右脈寸浮關弦按之有力,脈力度大。,10
45475,右脈寸浮關細緊澀尺弱,脈部位浮。,10
45476,右脈寸浮關細緊澀尺弱,脈寬度細。,10
45477,右脈寸浮關細緊澀尺弱,脈緊度緊。,10
45478,右脈寸浮關細緊澀尺弱,脈利度澀。,10
45479,右脈寸浮關細緊澀尺弱,脈力度弱。,10
45480,右脈寸浮關細澀尺沉弱,脈部位浮。,10
45481,右脈寸浮關細澀尺沉弱,脈寬度細。,10
45482,右脈寸浮關細澀尺沉弱,脈利度澀。,10
45483,右脈寸浮關細澀尺沉弱,脈部位沉。,10
45484,右脈寸浮關細澀尺沉弱,脈力度弱。,10
45485,右脈寸浮關滑有力,脈部位浮。,8
45486,右脈寸浮關滑有力,脈利度滑。,8
45487,右脈寸浮關滑有力,脈力度大。,8
45488,右脈寸斜弦,脈緊度緊。,5
45489,右脈寸略滑按之細關浮濡沉細,脈利度滑。,13
45490,右脈寸略滑按之細關浮濡沉細,脈寬度細。,13
45491,右脈寸略滑按之細關浮濡沉細,脈部位浮。,13
45492,右脈寸略滑按之細關浮濡沉細,脈力度弱。,13
45493,右脈寸略滑按之細關浮濡沉細,脈部位浮。,13
45494,右脈寸略滑按之細關浮濡沉細,脈緊度散。,13
45495,右脈寸略滑按之細關浮濡沉細,脈部位沉。,13
45496,右脈寸略滑按之細關浮濡沉細,脈寬度細。,13
45497,右脈寸略滑按之短略數,脈利度滑。,10
45498,右脈寸略滑按之短略數,脈長度短。,10
45499,右脈寸略滑按之短略數,脈速度快。,10
45500,右脈寸細弦,脈寬度細。,5
45501,右脈寸細弦,脈緊度緊。,5
45502,右脈寸細按之散關細尺弱,脈寬度細。,11
45503,右脈寸細按之散關細尺弱,脈緊度散。,11
45504,右脈寸細按之散關細尺弱,脈寬度細。,11
45505,右脈寸細按之散關細尺弱,脈力度弱。,11
45506,右脈寸細弱關尺弦緩按之減,脈寬度細。,12
45507,右脈寸細弱關尺弦緩按之減,脈力度弱。,12
45508,右脈寸細弱關尺弦緩按之減,脈緊度緊。,12
45509,右脈寸細弱關尺弦緩按之減,脈速度慢。,12
45510,右脈寸細弱關細弱尺弱,脈寬度細。,10
45511,右脈寸細弱關細弱尺弱,脈力度弱。,10
45512,右脈寸細弱關細弱尺弱,脈寬度細。,10
45513,右脈寸細弱關細弱尺弱,脈力度弱。,10
45514,右脈寸細弱關細弱尺弱,脈力度弱。,10
45515,右脈寸細弱關細緊弱尺弱,脈寬度細。,11
45516,右脈寸細弱關細緊弱尺弱,脈力度弱。,11
45517,右脈寸細弱關細緊弱尺弱,脈寬度細。,11
45518,右脈寸細弱關細緊弱尺弱,脈緊度緊。,11
45519,右脈寸細弱關細緊弱尺弱,脈力度弱。,11
45520,右脈寸細弱關細緊弱尺弱,脈力度弱。,11
45521,右脈寸細弱關細緊細尺沉,脈寬度細。,11
45522,右脈寸細弱關細緊細尺沉,脈力度弱。,11
45523,右脈寸細弱關細緊細尺沉,脈寬度細。,11
45524,右脈寸細弱關細緊細尺沉,脈緊度緊。,11
45525,右脈寸細弱關細緊細尺沉,脈寬度細。,11
45526,右脈寸細弱關細緊細尺沉,脈部位沉。,11
45527,右脈寸細滑,脈寬度細。,5
45528,右脈寸細滑,脈利度滑。,5
45529,右脈寸細滑關弦滑尺弱,脈寬度細。,10
45530,右脈寸細滑關弦滑尺弱,脈利度滑。,10
45531,右脈寸細滑關弦滑尺弱,脈緊度緊。,10
45532,右脈寸細滑關弦滑尺弱,脈利度滑。,10
45533,右脈寸細滑關弦滑尺弱,脈力度弱。,10
45534,右脈寸細緊關緊尺弱,脈寬度細。,9
45535,右脈寸細緊關緊尺弱,脈緊度緊。,9
45536,右脈寸細緊關緊尺弱,脈緊度緊。,9
45537,右脈寸細緊關緊尺弱,脈力度弱。,9
45538,右脈寸細數,脈寬度細。,5
45539,右脈寸細數,脈速度快。,5
45540,右脈寸細數按之減關滑尺弱,脈寬度細。,12
45541,右脈寸細數按之減關滑尺弱,脈速度快。,12
45542,右脈寸細數按之減關滑尺弱,脈利度滑。,12
45543,右脈寸細數按之減關滑尺弱,脈力度弱。,12
45544,右脈寸細數滑關滑尺弱,脈寬度細。,10
45545,右脈寸細數滑關滑尺弱,脈速度快。,10
45546,右脈寸細數滑關滑尺弱,脈利度滑。,10
45547,右脈寸細數滑關滑尺弱,脈利度滑。,10
45548,右脈寸細數滑關滑尺弱,脈力度弱。,10
45549,右脈寸細數關弦尺弱,脈寬度細。,9
45550,右脈寸細數關弦尺弱,脈速度快。,9
45551,右脈寸細數關弦尺弱,脈緊度緊。,9
45552,右脈寸細數關弦尺弱,脈力度弱。,9
45553,右脈寸細數關弦滑尺弱,脈寬度細。,10
45554,右脈寸細數關弦滑尺弱,脈速度快。,10
45555,右脈寸細數關弦滑尺弱,脈緊度緊。,10
45556,右脈寸細數關弦滑尺弱,脈利度滑。,10
45557,右脈寸細數關弦滑尺弱,脈力度弱。,10
45558,右脈寸細數關弦數尺沉,脈寬度細。,10
45559,右脈寸細數關弦數尺沉,脈速度快。,10
45560,右脈寸細數關弦數尺沉,脈緊度緊。,10
45561,右脈寸細數關弦數尺沉,脈速度快。,10
45562,右脈寸細數關弦數尺沉,脈部位沉。,10
45563,右脈寸細數關服濡中促尺弱,脈寬度細。,12
45564,右脈寸細數關服濡中促尺弱,脈速度快。,12
45565,右脈寸細數關服濡中促尺弱,脈力度弱。,12
45566,右脈寸細數關服濡中促尺弱,脈部位浮。,12
45567,右脈寸細數關服濡中促尺弱,脈緊度散。,12
45568,右脈寸細數關服濡中促尺弱,脈速度快。,12
45569,右脈寸細數關服濡中促尺弱,脈利度澀。,12
45570,右脈寸細數關服濡中促尺弱,脈力度弱。,12
45571,右脈寸細澀關外熱內寒尺沉,脈寬度細。,12
45572,右脈寸細澀關外熱內寒尺沉,脈利度澀。,12
45573,右脈寸細澀關外熱內寒尺沉,脈部位沉。,12
45574,右脈寸細澀關緊尺沉,脈寬度細。,9
45575,右脈寸細澀關緊尺沉,脈利度澀。,9
45576,右脈寸細澀關緊尺沉,脈緊度緊。,9
45577,右脈寸細澀關緊尺沉,脈部位沉。,9
45578,右脈寸細關細尺弱,脈寬度細。,8
45579,右脈寸細關細尺弱,脈寬度細。,8
45580,右脈寸細關細尺弱,脈力度弱。,8
45581,右脈寸細關細弱尺沉弱,脈寬度細。,10
45582,右脈寸細關細弱尺沉弱,脈寬度細。,10
45583,右脈寸細關細弱尺沉弱,脈力度弱。,10
45584,右脈寸細關細弱尺沉弱,脈部位沉。,10
45585,右脈寸細關細弱尺沉弱,脈力度弱。,10
45586,右脈寸細關細弱尺弱,脈寬度細。,9
45587,右脈寸細關細弱尺弱,脈寬度細。,9
45588,右脈寸細關細弱尺弱,脈力度弱。,9
45589,右脈寸細關細弱尺弱,脈力度弱。,9
45590,右脈寸細關細軟尺弱,脈寬度細。,9
45591,右脈寸細關細軟尺弱,脈寬度細。,9
45592,右脈寸細關細軟尺弱,脈力度弱。,9
45593,右脈寸細關細澀尺沉弱,脈寬度細。,10
45594,右脈寸細關細澀尺沉弱,脈寬度細。,10
45595,右脈寸細關細澀尺沉弱,脈利度澀。,10
45596,右脈寸細關細澀尺沉弱,脈部位沉。,10
45597,右脈寸細關細澀尺沉弱,脈力度弱。,10
45598,右脈寸細關濡尺弱,脈寬度細。,8
45599,右脈寸細關濡尺弱,脈力度弱。,8
45600,右脈寸細關濡尺弱,脈部位浮。,8
45601,右脈寸細關濡尺弱,脈緊度散。,8
45602,右脈寸細關濡尺弱,脈力度弱。,8
45603,右脈寸細關濡滑,脈寬度細。,7
45604,右脈寸細關濡滑,脈力度弱。,7
45605,右脈寸細關濡滑,脈部位浮。,7
45606,右脈寸細關濡滑,脈緊度散。,7
45607,右脈寸細關濡滑,脈利度滑。,7
45608,右脈寸軟弱無力關前略促關後細緊,脈力度弱。,15
45609,右脈寸軟弱無力關前略促關後細緊,脈力度弱。,15
45610,右脈寸軟弱無力關前略促關後細緊,脈速度快。,15
45611,右脈寸軟弱無力關前略促關後細緊,脈利度澀。,15
45612,右脈寸軟弱無力關前略促關後細緊,脈寬度細。,15
45613,右脈寸軟弱無力關前略促關後細緊,脈緊度緊。,15
45614,右脈寸軟弱無力關前闊中取略促關後細,脈力度弱。,17
45615,右脈寸軟弱無力關前闊中取略促關後細,脈力度弱。,17
45616,右脈寸軟弱無力關前闊中取略促關後細,脈速度快。,17
45617,右脈寸軟弱無力關前闊中取略促關後細,脈利度澀。,17
45618,右脈寸軟弱無力關前闊中取略促關後細,脈寬度細。,17
45619,右脈寸部沉取短脈按緊,脈部位沉。,10
45620,右脈寸部沉取短脈按緊,脈長度短。,10
45621,右脈寸部稍滑稍弦細感,脈利度滑。,10
45622,右脈寸部稍滑稍弦細感,脈緊度緊。,10
45623,右脈寸部稍滑稍弦細感,脈寬度細。,10
45624,右脈寸部稍滑稍弦感,脈利度滑。,9
45625,右脈寸部稍滑稍弦感,脈緊度緊。,9
45626,右脈寸短關弱沉,脈長度短。,7
45627,右脈寸短關弱沉,脈力度弱。,7
45628,右脈寸短關弱沉,脈部位沉。,7
45629,右脈寸稍弱關尺滑,脈力度弱。,8
45630,右脈寸稍弱關尺滑,脈利度滑。,8
45631,右脈寸虛數關弦,脈速度快。,7
45632,右脈寸虛數關弦,脈緊度緊。,7
45633,右脈寸虛數關弦有力,脈速度快。,9
45634,右脈寸虛數關弦有力,脈緊度緊。,9
45635,右脈寸虛數關弦有力,脈力度大。,9
45636,右脈寸陽維緊關促尺弱,脈速度快。,10
45637,右脈寸陽維緊關促尺弱,脈利度澀。,10
45638,右脈寸陽維緊關促尺弱,脈力度弱。,10
45639,右脈寸微緊關浮緩,脈力度弱。,8
45640,右脈寸微緊關浮緩,脈寬度細。,8
45641,右脈寸微緊關浮緩,脈緊度緊。,8
45642,右脈寸微緊關浮緩,脈部位浮。,8
45643,右脈寸微緊關浮緩,脈速度慢。,8
45644,右脈寸滑有力關弦滑尺弱,脈利度滑。,11
45645,右脈寸滑有力關弦滑尺弱,脈力度大。,11
45646,右脈寸滑有力關弦滑尺弱,脈緊度緊。,11
45647,右脈寸滑有力關弦滑尺弱,脈利度滑。,11
45648,右脈寸滑有力關弦滑尺弱,脈力度弱。,11
45649,右脈寸滑有力關細按之有力應指,脈利度滑。,14
45650,右脈寸滑有力關細按之有力應指,脈力度大。,14
45651,右脈寸滑有力關細按之有力應指,脈寬度細。,14
45652,右脈寸滑有力關細按之有力應指,脈力度大。,14
